1 1034
2 1154
3 1177
4 1313
5 1404
6 1484
7 1601
8 1654
9 1782
10 2001
11 2121
12 2277
13 2414
14 2506
15 2683
16 2955
17 3078
18 3370
19 3442
20 3657
21 3794
22 4159
23 4293
24 4619
25 4761
26 4883
27 5090
28 5093
29 5253
30 5413
31 5471
32 5618
33 5751
34 5888
35 6019
36 6166
37 6329
38 6436
39 6588
40 6759
41 6933
42 7072
43 7199
44 7353
45 7506
46 7655
47 7773
48 7916
49 8057
50 8180
51 8336
52 8489
53 8620
54 8721
55 8821
56 8913
57 9028
58 9162
59 9289
60 9409
61 9537
62 9647
63 9769
64 9903
65 10022
66 10141
67 10252
68 10359
69 10452
70 10551
71 10643
72 10747
73 10792
74 10834
75 10947
76 11018
77 11109
78 11194
79 11282
80 11332
81 11453
82 11508
83 11581
84 11633
85 11736
86 11829
87 11907
88 11987
89 12070
90 12154
91 12200
92 12257
93 12343
94 12431
95 12456
96 12534
97 12593
98 12639
99 12685
100 12728
101 12786
102 12851
103 12901
104 12942
105 13010
106 13046
107 13088
108 13128
109 13177
110 13209
111 13243
112 13279
113 13306
114 13331
115 13356
116 13388
117 13412
118 13430
119 13461
120 13481
121 13504
122 13533
123 13559
124 13581
125 13598
126 13622
127 13639
128 13656
